ref_area.label,sex.label,classif1.label,time,obs_value
Colombia,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2013,3409.6
Colombia,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2013,3304.92
Colombia,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2013,4143.61
Colombia,Sex: Female,Occupation (ISCO-08): Total,2013,5122.47
Colombia,Sex: Female,Occupation (ISCO-08): 1. Managers,2013,9948.82
Colombia,Sex: Female,Occupation (ISCO-08): 2. Professionals,2013,6735.06
Colombia,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2013,5138.16
Colombia,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2013,5148.34
Colombia,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2013,4129.58
Colombia,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2013,3290.4
Colombia,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2013,3583.95
Colombia,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2013,3302.71
Colombia,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2013,3307.21
Colombia,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2013,3874.33
Colombia,Sex: Total,Occupation (Skill level): Total,2012,4619.31
Colombia,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2012,6334.64
Colombia,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2012,3834.55
Colombia,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2012,3192.41
Colombia,Sex: Total,Occupation (Skill level): Not elsewhere classified,2012,5443.94
Colombia,Sex: Male,Occupation (Skill level): Total,2012,4490.92
Colombia,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2012,6195.26
Colombia,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2012,3805.19
Colombia,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2012,3214.02
Colombia,Sex: Male,Occupation (Skill level): Not elsewhere classified,2012,
Colombia,Sex: Female,Occupation (Skill level): Total,2012,4801.62
Colombia,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2012,6497.36
Colombia,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2012,3882.06
Colombia,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2012,3161.97
Colombia,Sex: Female,Occupation (Skill level): Not elsewhere classified,2012,
Colombia,Sex: Total,Occupation (ISCO-08): Total,2012,4619.31
Colombia,Sex: Total,Occupation (ISCO-08): 1. Managers,2012,8280.2
Colombia,Sex: Total,Occupation (ISCO-08): 2. Professionals,2012,7109.3
Colombia,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2012,4915.8
Colombia,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2012,5003.77
Colombia,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2012,4169.76
Colombia,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2012,2665.04
Colombia,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2012,3669.09
Colombia,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2012,3210.2
Colombia,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2012,3192.41
Colombia,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2012,5443.94
Colombia,Sex: Male,Occupation (ISCO-08): Total,2012,4490.92
Colombia,Sex: Male,Occupation (ISCO-08): 1. Managers,2012,7399.2
Colombia,Sex: Male,Occupation (ISCO-08): 2. Professionals,2012,7791.49
Colombia,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2012,4926.14
Colombia,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2012,5219.47
Colombia,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2012,4820.7
Colombia,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2012,2689.34
Colombia,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2012,3766.83
Colombia,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2012,3248.42
Colombia,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2012,3214.02
Colombia,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2012,
Colombia,Sex: Female,Occupation (ISCO-08): Total,2012,4801.62
Colombia,Sex: Female,Occupation (ISCO-08): 1. Managers,2012,9416.02
Colombia,Sex: Female,Occupation (ISCO-08): 2. Professionals,2012,6541.16
Colombia,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2012,4902.24
Colombia,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2012,4832.48
Colombia,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2012,3860.5
Colombia,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2012,2383.47
Colombia,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2012,3316.58
Colombia,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2012,2987.16
Colombia,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2012,3161.97
Colombia,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2012,
Comoros,Sex: Total,Occupation (Skill level): Total,2021,958.55
Comoros,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2021,1551.16
Comoros,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2021,773.74
Comoros,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2021,825.16
Comoros,Sex: Total,Occupation (Skill level): Not elsewhere classified,2021,1061.06
Comoros,Sex: Male,Occupation (Skill level): Total,2021,934.75
Comoros,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2021,978.57
Comoros,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2021,793.86
Comoros,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2021,1001.33
Comoros,Sex: Male,Occupation (Skill level): Not elsewhere classified,2021,1124.71
Comoros,Sex: Female,Occupation (Skill level): Total,2021,1044.07
Comoros,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2021,2057.38
Comoros,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2021,611.36
Comoros,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2021,304.14
Comoros,Sex: Female,Occupation (Skill level): Not elsewhere classified,2021,825.72
Comoros,Sex: Total,Occupation (ISCO-08): Total,2021,958.55
Comoros,Sex: Total,Occupation (ISCO-08): 1. Managers,2021,
Comoros,Sex: Total,Occupation (ISCO-08): 2. Professionals,2021,2068.15
Comoros,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2021,850.96
Comoros,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2021,662.88
Comoros,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2021,467.5
Comoros,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2021,942.02
Comoros,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2021,755.76
Comoros,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2021,999.18
Comoros,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2021,825.16
Comoros,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2021,710.6
Comoros,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2021,1092.73
Comoros,Sex: Male,Occupation (ISCO-08): Total,2021,934.75
Comoros,Sex: Male,Occupation (ISCO-08): 1. Managers,2021,
Comoros,Sex: Male,Occupation (ISCO-08): 2. Professionals,2021,814.3
Comoros,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2021,1073.27
Comoros,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2021,629.93
Comoros,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2021,432.04
Comoros,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2021,942.02
Comoros,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2021,780.16
Comoros,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2021,999.18
Comoros,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2021,1001.33
Comoros,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2021,710.6
Comoros,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2021,1173.44
Comoros,Sex: Female,Occupation (ISCO-08): Total,2021,1044.07
Comoros,Sex: Female,Occupation (ISCO-08): 1. Managers,2021,
Comoros,Sex: Female,Occupation (ISCO-08): 2. Professionals,2021,2742.73
Comoros,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2021,355.87
Comoros,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2021,702.89
Comoros,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2021,598.66
Comoros,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2021,0
Comoros,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2021,
Comoros,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2021,0
Comoros,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2021,304.14
Comoros,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2021,
Comoros,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2021,825.72
Comoros,Sex: Total,Occupation (Skill level): Total,2014,538.09
Comoros,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,665.2
Comoros,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2014,442.53
Comoros,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2014,354.48
Comoros,Sex: Total,Occupation (Skill level): Not elsewhere classified,2014,507.96
Comoros,Sex: Male,Occupation (Skill level): Total,2014,520.44
Comoros,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,672.54
Comoros,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2014,428.54
Comoros,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2014,398.96
Comoros,Sex: Male,Occupation (Skill level): Not elsewhere classified,2014,427.91
Comoros,Sex: Female,Occupation (Skill level): Total,2014,582.71
Comoros,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2014,653.41
Comoros,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2014,510.22
Comoros,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2014,283.07
Comoros,Sex: Female,Occupation (Skill level): Not elsewhere classified,2014,920.24
Comoros,Sex: Total,Occupation (ISCO-08): Total,2014,538.09
Comoros,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,521.69
Comoros,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,864.64
Comoros,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,541.26
Comoros,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,437.7
Comoros,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,399.01
Comoros,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,421.46
Comoros,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,504
Comoros,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,212.56
Comoros,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,354.48
Comoros,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2014,507.96
Comoros,Sex: Male,Occupation (ISCO-08): Total,2014,520.44
Comoros,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,509.59
Comoros,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,861.68
Comoros,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,567.76
Comoros,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,445.15
Comoros,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,367.56
Comoros,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,400.98
Comoros,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,496.5
Comoros,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,169.23
Comoros,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,398.96
Comoros,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2014,427.91
Comoros,Sex: Female,Occupation (ISCO-08): Total,2014,582.71
Comoros,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,547.16
Comoros,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,869.16
Comoros,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,499.58
Comoros,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,427.99
Comoros,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,756.66
Comoros,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,
Comoros,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,612.41
Comoros,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,
Comoros,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,283.07
Comoros,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2014,920.24
Costa Rica,Sex: Total,Occupation (Skill level): Total,2022,2869
Costa Rica,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2022,21808
Costa Rica,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2022,10151
Costa Rica,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2022,1647
Costa Rica,Sex: Male,Occupation (Skill level): Total,2022,2716
Costa Rica,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2022,21583
Costa Rica,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2022,10303
Costa Rica,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2022,1605
Costa Rica,Sex: Female,Occupation (Skill level): Total,2022,3090
Costa Rica,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2022,20599
Costa Rica,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2022,9454
Costa Rica,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2022,1713
Costa Rica,Sex: Total,Occupation (ISCO-08): Total,2022,2869
Costa Rica,Sex: Total,Occupation (ISCO-08): 1. Managers,2022,11399
Costa Rica,Sex: Total,Occupation (ISCO-08): 2. Professionals,2022,6821
Costa Rica,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2022,3588
Costa Rica,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2022,2427
Costa Rica,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2022,1816
Costa Rica,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2022,1942
Costa Rica,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2022,2090
Costa Rica,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2022,1876
Costa Rica,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2022,1647
Costa Rica,Sex: Total,Occupation (ISCO-08): X. Not elsewhere classified,2022,3495
Costa Rica,Sex: Male,Occupation (ISCO-08): Total,2022,2716
Costa Rica,Sex: Male,Occupation (ISCO-08): 1. Managers,2022,10841
Costa Rica,Sex: Male,Occupation (ISCO-08): 2. Professionals,2022,7227
Costa Rica,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2022,3515
Costa Rica,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2022,2331
Costa Rica,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2022,2011
Costa Rica,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2022,1951
Costa Rica,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2022,2107
Costa Rica,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2022,1903
Costa Rica,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2022,1605
Costa Rica,Sex: Male,Occupation (ISCO-08): X. Not elsewhere classified,2022,3008
Costa Rica,Sex: Female,Occupation (ISCO-08): Total,2022,3090
Costa Rica,Sex: Female,Occupation (ISCO-08): 1. Managers,2022,10406
Costa Rica,Sex: Female,Occupation (ISCO-08): 2. Professionals,2022,6506
Costa Rica,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2022,3687
Costa Rica,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2022,2530
Costa Rica,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2022,1611
Costa Rica,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2022,1652
Costa Rica,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2022,1897
Costa Rica,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2022,1764
Costa Rica,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2022,1713
Costa Rica,Sex: Female,Occupation (ISCO-08): X. Not elsewhere classified,2022,2631
Costa Rica,Sex: Total,Occupation (Skill level): Total,2021,2621.01
Costa Rica,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,2021,19332.42
Costa Rica,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,2021,9534
Costa Rica,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,2021,1473.89
Costa Rica,Sex: Male,Occupation (Skill level): Total,2021,2511.24
Costa Rica,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,2021,19987.72
Costa Rica,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,2021,9644.35
Costa Rica,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,2021,1429.49
Costa Rica,Sex: Female,Occupation (Skill level): Total,2021,2785.55
Costa Rica,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,2021,18553.16
Costa Rica,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,2021,9070.11
Costa Rica,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,2021,1545.89
Costa Rica,Sex: Total,Occupation (ISCO-08): Total,2021,2621.01
Costa Rica,Sex: Total,Occupation (ISCO-08): 1. Managers,2021,9489.75
Costa Rica,Sex: Total,Occupation (ISCO-08): 2. Professionals,2021,6431.17
